ID,accepted
109486,0.0
109487,0.0
109488,1.0
109489,0.0
109490,0.0
109491,0.0
109492,0.0
109493,1.0
109494,0.0
109495,0.0
109496,0.0
109497,1.0
109498,0.0
109499,1.0
109500,0.0
109501,0.0
109502,0.0
109503,0.0
109504,0.0
109505,1.0
109506,0.0
109507,1.0
109508,1.0
109509,0.0
109510,0.0
109511,0.0
109512,0.0
109513,0.0
109514,0.0
109515,0.0
109516,0.0
109517,1.0
109518,0.0
109519,0.0
109520,0.0
109521,0.0
109522,1.0
109523,0.0
109524,0.0
109525,1.0
109526,0.0
109527,0.0
109528,0.0
109529,1.0
109530,0.0
109531,0.0
109532,0.0
109533,0.0
109534,0.0
109535,0.0
109536,0.0
109537,1.0
109538,0.0
109539,0.0
109540,1.0
109541,0.0
109542,1.0
109543,0.0
109544,0.0
109545,0.0
109546,0.0
109547,1.0
109548,1.0
109549,0.0
109550,0.0
109551,0.0
109552,0.0
109553,0.0
109554,1.0
109555,0.0
109556,0.0
109557,0.0
109558,1.0
109559,1.0
109560,0.0
109561,0.0
109562,1.0
109563,1.0
109564,0.0
109565,0.0
109566,0.0
109567,0.0
109568,0.0
109569,0.0
109570,1.0
109571,0.0
109572,0.0
109573,0.0
109574,0.0
109575,1.0
109576,0.0
109577,0.0
109578,0.0
109579,0.0
109580,1.0
109581,0.0
109582,0.0
109583,0.0
109584,0.0
109585,0.0
109586,0.0
109587,0.0
109588,0.0
109589,0.0
109590,0.0
109591,0.0
109592,0.0
109593,0.0
109594,0.0
109595,0.0
109596,1.0
109597,0.0
109598,0.0
109599,0.0
109600,0.0
109601,0.0
109602,0.0
109603,1.0
109604,0.0
109605,0.0
109606,0.0
109607,0.0
109608,0.0
109609,0.0
109610,0.0
109611,0.0
109612,0.0
109613,1.0
109614,1.0
109615,1.0
109616,1.0
109617,1.0
109618,1.0
109619,1.0
109620,1.0
109621,1.0
109622,1.0
109623,1.0
109624,1.0
109625,1.0
109626,1.0
109627,1.0
109628,1.0
109629,1.0
109630,1.0
109631,1.0
109632,1.0
109633,1.0
109634,1.0
109635,1.0
109636,1.0
109637,1.0
109638,1.0
109639,1.0
109640,1.0
109641,1.0
109642,1.0
109643,1.0
109644,1.0
109645,1.0
109646,1.0
109647,1.0
109648,1.0
109649,1.0
109650,1.0
109651,1.0
109652,1.0
109653,1.0
109654,1.0
109655,1.0
109656,1.0
109657,1.0
109658,1.0
109659,1.0
109660,1.0
109661,1.0
109662,1.0
109663,1.0
109664,1.0
109665,1.0
109666,1.0
109667,1.0
109668,1.0
109669,1.0
109670,1.0
109671,1.0
109672,1.0
109673,1.0
109674,1.0
109675,1.0
109676,1.0
109677,1.0
109678,1.0
109679,1.0
109680,1.0
109681,1.0
109682,1.0
109683,1.0
109684,1.0
109685,1.0
109686,1.0
109687,1.0
109688,1.0
109689,1.0
109690,1.0
109691,1.0
109692,1.0
109693,1.0
109694,1.0
109695,1.0
109696,1.0
109697,1.0
109698,1.0
109699,1.0
109700,1.0
109701,1.0
109702,1.0
109703,1.0
109704,1.0
109705,1.0
109706,1.0
109707,1.0
109708,1.0
109709,1.0
109710,1.0
109711,1.0
109712,1.0
109713,1.0
109714,1.0
109715,1.0
109716,1.0
109717,1.0
109718,1.0
109719,1.0
109720,1.0
109721,1.0
109722,1.0
109723,1.0
109724,1.0
109725,1.0
109726,1.0
109727,1.0
109728,1.0
109729,1.0
109730,1.0
109731,1.0
109732,1.0
109733,1.0
109734,1.0
109735,1.0
109736,1.0
109737,1.0
109738,1.0
109739,1.0
109740,1.0
109741,1.0
109742,1.0
109743,1.0
109744,1.0
109745,1.0
109746,1.0
109747,1.0
109748,1.0
109749,1.0
109750,1.0
109751,1.0
109752,1.0
109753,1.0
109754,1.0
109755,1.0
109756,1.0
109757,1.0
109758,1.0
109759,1.0
109760,1.0
109761,1.0
109762,1.0
109763,1.0
109764,1.0
109765,1.0
109766,1.0
109767,1.0
109768,1.0
109769,1.0
109770,1.0
109771,1.0
109772,1.0
109773,1.0
109774,1.0
109775,1.0
109776,1.0
109777,1.0
109778,1.0
109779,1.0
109780,1.0
109781,1.0
109782,1.0
109783,1.0
109784,1.0
109785,1.0
109786,1.0
109787,1.0
109788,1.0
109789,1.0
109790,1.0
109791,1.0
109792,1.0
109793,1.0
109794,1.0
109795,1.0
109796,1.0
109797,1.0
109798,1.0
109799,1.0
109800,1.0
109801,1.0
109802,1.0
109803,1.0
109804,1.0
109805,1.0
109806,1.0
109807,1.0
109808,1.0
109809,1.0
109810,1.0
109811,1.0
109812,1.0
109813,1.0
109814,1.0
109815,1.0
109816,1.0
109817,1.0
109818,1.0
109819,1.0
109820,1.0
109821,1.0
109822,1.0
109823,1.0
109824,1.0
109825,1.0
109826,1.0
109827,1.0
109828,1.0
109829,1.0
109830,1.0
109831,1.0
109832,1.0
109833,1.0
109834,1.0
109835,1.0
109836,1.0
109837,1.0
109838,1.0
109839,1.0
109840,1.0
109841,1.0
109842,1.0
109843,1.0
109844,1.0
109845,1.0
109846,1.0
109847,1.0
109848,1.0
109849,1.0
109850,1.0
109851,1.0
109852,1.0
109853,1.0
109854,1.0
109855,1.0
109856,1.0
109857,1.0
109858,1.0
109859,1.0
109860,1.0
109861,1.0
109862,1.0
109863,1.0
109864,1.0
109865,1.0
109866,1.0
109867,1.0
109868,1.0
109869,1.0
109870,1.0
109871,1.0
109872,1.0
109873,1.0
109874,1.0
109875,1.0
109876,1.0
109877,1.0
109878,1.0
109879,1.0
109880,1.0
109881,1.0
109882,1.0
109883,1.0
109884,1.0
109885,1.0
109886,1.0
109887,1.0
109888,1.0
109889,1.0
109890,1.0
109891,1.0
109892,1.0
109893,1.0
109894,1.0
109895,1.0
109896,1.0
109897,1.0
109898,1.0
109899,1.0
109900,1.0
109901,1.0
109902,1.0
109903,1.0
109904,1.0
109905,1.0
109906,1.0
109907,1.0
109908,1.0
109909,1.0
109910,1.0
109911,1.0
109912,1.0
109913,1.0
109914,1.0
109915,1.0
109916,1.0
109917,1.0
109918,1.0
109919,1.0
109920,1.0
109921,1.0
109922,1.0
109923,1.0
109924,1.0
109925,1.0
109926,1.0
109927,1.0
109928,1.0
109929,1.0
109930,1.0
109931,1.0
109932,1.0
109933,1.0
109934,1.0
109935,1.0
109936,1.0
109937,1.0
109938,1.0
109939,1.0
109940,1.0
109941,1.0
109942,1.0
109943,1.0
109944,1.0
109945,1.0
109946,1.0
109947,1.0
109948,1.0
109949,1.0
109950,0.0
109951,1.0
109952,0.0
109953,1.0
109954,0.0
109955,0.0
109956,1.0
109957,0.0
109958,0.0
109959,1.0
109960,0.0
109961,0.0
109962,0.0
109963,0.0
109964,1.0
109965,0.0
109966,1.0
109967,0.0
109968,0.0
109969,0.0
109970,0.0
109971,1.0
109972,0.0
109973,0.0
109974,0.0
109975,1.0
109976,0.0
109977,0.0
109978,0.0
109979,0.0
109980,1.0
109981,1.0
109982,0.0
109983,0.0
109984,0.0
109985,0.0
109986,0.0
109987,0.0
109988,0.0
109989,0.0
109990,0.0
109991,0.0
109992,0.0
109993,1.0
109994,1.0
109995,0.0
109996,0.0
109997,0.0
109998,0.0
109999,1.0
110000,0.0
110001,1.0
110002,0.0
110003,1.0
110004,1.0
110005,0.0
110006,0.0
110007,0.0
110008,0.0
110009,1.0
110010,0.0
110011,1.0
110012,0.0
110013,1.0
110014,0.0
110015,1.0
110016,0.0
110017,0.0
110018,0.0
110019,0.0
110020,0.0
110021,0.0
110022,0.0
110023,0.0
110024,1.0
110025,0.0
110026,0.0
110027,1.0
110028,1.0
110029,0.0
110030,0.0
110031,0.0
110032,1.0
110033,0.0
110034,0.0
110035,0.0
110036,0.0
110037,0.0
110038,0.0
110039,0.0
110040,1.0
110041,0.0
110042,0.0
110043,0.0
110044,0.0
110045,0.0
110046,0.0
110047,0.0
110048,1.0
110049,1.0
110050,0.0
110051,0.0
110052,0.0
110053,1.0
110054,0.0
110055,0.0
110056,0.0
110057,0.0
110058,0.0
110059,0.0
110060,1.0
110061,1.0
110062,0.0
110063,1.0
110064,0.0
110065,0.0
110066,0.0
110067,0.0
110068,0.0
110069,1.0
110070,0.0
110071,0.0
110072,0.0
110073,0.0
110074,0.0
110075,1.0
110076,0.0
110077,0.0
110078,0.0
110079,0.0
110080,0.0
110081,1.0
110082,0.0
110083,1.0
110084,0.0
110085,1.0
110086,0.0
110087,0.0
110088,0.0
110089,0.0
110090,0.0
110091,0.0
110092,0.0
110093,0.0
110094,1.0
110095,0.0
110096,0.0
110097,0.0
110098,0.0
110099,1.0
110100,1.0
110101,0.0
110102,0.0
110103,0.0
110104,1.0
110105,0.0
110106,0.0
110107,0.0
110108,0.0
110109,0.0
110110,0.0
110111,0.0
110112,0.0
110113,0.0
110114,1.0
110115,0.0
110116,0.0
110117,0.0
110118,1.0
110119,0.0
110120,0.0
110121,0.0
110122,0.0
110123,0.0
110124,0.0
110125,0.0
110126,0.0
110127,0.0
110128,1.0
110129,0.0
110130,1.0
110131,0.0
110132,0.0
110133,0.0
110134,0.0
110135,0.0
110136,0.0
110137,1.0
110138,1.0
110139,1.0
110140,0.0
110141,1.0
110142,0.0
110143,0.0
110144,1.0
110145,0.0
110146,0.0
110147,0.0
110148,0.0
110149,0.0
110150,0.0
110151,0.0
110152,0.0
110153,1.0
110154,0.0
110155,0.0
110156,1.0
110157,0.0
110158,0.0
110159,1.0
110160,0.0
110161,0.0
110162,0.0
110163,0.0
110164,0.0
110165,0.0
110166,1.0
110167,0.0
110168,0.0
110169,0.0
110170,0.0
110171,0.0
110172,1.0
110173,1.0
110174,0.0
110175,1.0
110176,0.0
110177,0.0
110178,0.0
110179,0.0
110180,0.0
110181,0.0
110182,0.0
110183,0.0
110184,0.0
110185,1.0
110186,0.0
110187,0.0
110188,0.0
110189,0.0
110190,0.0
110191,0.0
110192,0.0
110193,0.0
110194,1.0
110195,0.0
110196,0.0
110197,1.0
110198,0.0
110199,0.0
110200,0.0
110201,1.0
110202,0.0
110203,1.0
110204,0.0
110205,1.0
110206,0.0
110207,0.0
110208,0.0
110209,1.0
110210,0.0
110211,0.0
110212,0.0
110213,1.0
110214,1.0
110215,1.0
110216,1.0
110217,0.0
110218,0.0
110219,1.0
110220,0.0
110221,1.0
110222,0.0
110223,1.0
110224,0.0
110225,0.0
110226,0.0
110227,1.0
110228,0.0
110229,0.0
110230,0.0
110231,0.0
110232,0.0
110233,0.0
110234,0.0
110235,0.0
110236,0.0
110237,0.0
110238,0.0
110239,0.0
110240,1.0
110241,0.0
110242,0.0
110243,0.0
110244,0.0
110245,1.0
110246,1.0
110247,1.0
110248,0.0
110249,0.0
110250,0.0
110251,0.0
110252,0.0
110253,1.0
110254,1.0
110255,0.0
110256,1.0
110257,0.0
110258,0.0
110259,1.0
110260,0.0
110261,0.0
110262,0.0
110263,1.0
110264,0.0
110265,0.0
110266,1.0
110267,0.0
110268,1.0
110269,0.0
110270,0.0
110271,0.0
110272,0.0
110273,1.0
110274,0.0
110275,0.0
110276,0.0
110277,0.0
110278,1.0
110279,0.0
110280,1.0
110281,0.0
110282,0.0
110283,0.0
110284,0.0
110285,1.0
110286,0.0
110287,0.0
110288,1.0
110289,0.0
110290,0.0
110291,0.0
110292,0.0
110293,0.0
110294,1.0
110295,0.0
110296,0.0
110297,0.0
110298,1.0
110299,0.0
110300,0.0
110301,0.0
110302,0.0
110303,0.0
110304,0.0
110305,1.0
110306,0.0
110307,0.0
110308,1.0
110309,0.0
110310,0.0
110311,0.0
110312,0.0
110313,1.0
110314,0.0
110315,0.0
110316,0.0
110317,0.0
110318,0.0
110319,0.0
110320,0.0
110321,0.0
110322,0.0
110323,0.0
110324,0.0
110325,1.0
110326,0.0
110327,0.0
110328,0.0
110329,0.0
110330,1.0
110331,0.0
110332,0.0
110333,0.0
110334,0.0
110335,1.0
110336,1.0
110337,0.0
110338,1.0
110339,0.0
110340,0.0
110341,0.0
110342,0.0
110343,0.0
110344,0.0
110345,0.0
110346,1.0
110347,0.0
110348,0.0
110349,1.0
110350,0.0
110351,0.0
110352,0.0
110353,1.0
110354,1.0
110355,0.0
110356,0.0
110357,0.0
110358,0.0
110359,1.0
110360,0.0
110361,0.0
110362,0.0
110363,0.0
110364,1.0
110365,0.0
110366,0.0
110367,0.0
110368,0.0
110369,1.0
110370,0.0
110371,0.0
110372,0.0
110373,1.0
110374,1.0
110375,0.0
110376,0.0
110377,0.0
110378,0.0
110379,0.0
110380,1.0
110381,0.0
110382,0.0
110383,0.0
110384,0.0
110385,0.0
110386,1.0
110387,0.0
110388,0.0
110389,0.0
110390,0.0
110391,1.0
110392,1.0
110393,0.0
110394,0.0
110395,1.0
110396,0.0
110397,0.0
110398,0.0
110399,0.0
110400,0.0
110401,1.0
110402,0.0
110403,0.0
110404,0.0
110405,0.0
110406,1.0
110407,0.0
110408,0.0
110409,1.0
110410,0.0
110411,0.0
110412,0.0
110413,0.0
110414,1.0
110415,0.0
110416,1.0
110417,0.0
110418,1.0
110419,0.0
110420,0.0
110421,0.0
110422,0.0
110423,1.0
110424,0.0
110425,0.0
110426,0.0
110427,0.0
110428,0.0
110429,0.0
110430,1.0
110431,0.0
110432,0.0
110433,1.0
110434,0.0
110435,0.0
110436,1.0
110437,0.0
110438,1.0
110439,0.0
110440,0.0
110441,0.0
110442,0.0
110443,1.0
110444,1.0
110445,0.0
110446,1.0
110447,0.0
110448,0.0
110449,0.0
110450,0.0
110451,0.0
110452,0.0
110453,0.0
110454,0.0
110455,1.0
110456,0.0
110457,1.0
110458,0.0
110459,0.0
110460,1.0
110461,1.0
110462,0.0
110463,1.0
110464,0.0
110465,0.0
110466,0.0
110467,0.0
110468,0.0
110469,0.0
110470,0.0
110471,0.0
110472,0.0
110473,0.0
110474,1.0
110475,0.0
110476,0.0
110477,0.0
110478,0.0
110479,0.0
110480,0.0
110481,1.0
110482,0.0
110483,0.0
110484,1.0
110485,0.0
110486,0.0
110487,1.0
110488,1.0
110489,0.0
110490,0.0
110491,0.0
110492,1.0
110493,0.0
110494,0.0
110495,0.0
110496,0.0
110497,0.0
110498,0.0
110499,0.0
110500,0.0
110501,0.0
110502,0.0
110503,1.0
110504,0.0
110505,0.0
110506,1.0
110507,0.0
110508,0.0
110509,1.0
110510,1.0
110511,1.0
110512,0.0
110513,0.0
110514,1.0
110515,0.0
110516,0.0
110517,0.0
110518,0.0
110519,1.0
110520,0.0
110521,0.0
110522,0.0
110523,0.0
110524,0.0
110525,0.0
110526,0.0
110527,0.0
110528,0.0
110529,0.0
110530,0.0
110531,0.0
110532,0.0
110533,0.0
110534,1.0
110535,0.0
110536,1.0
110537,1.0
110538,1.0
110539,1.0
110540,0.0
110541,0.0
110542,1.0
110543,1.0
110544,0.0
110545,0.0
110546,1.0
110547,0.0
110548,0.0
110549,0.0
110550,1.0
110551,0.0
110552,0.0
110553,0.0
110554,1.0
110555,0.0
110556,0.0
110557,1.0
110558,0.0
110559,1.0
110560,0.0
110561,0.0
110562,0.0
110563,0.0
110564,0.0
110565,1.0
110566,0.0
110567,1.0
110568,0.0
110569,0.0
110570,0.0
110571,0.0
110572,0.0
110573,0.0
110574,1.0
110575,1.0
110576,1.0
110577,0.0
110578,1.0
110579,1.0
110580,1.0
110581,0.0
110582,0.0
110583,0.0
110584,0.0
110585,1.0
110586,0.0
110587,0.0
110588,0.0
110589,0.0
110590,0.0
110591,1.0
110592,0.0
110593,0.0
110594,0.0
110595,0.0
110596,1.0
110597,0.0
110598,0.0
110599,1.0
110600,0.0
110601,0.0
110602,0.0
110603,0.0
110604,0.0
110605,0.0
110606,1.0
110607,0.0
110608,0.0
110609,1.0
110610,1.0
110611,0.0
110612,1.0
110613,0.0
110614,0.0
110615,0.0
110616,0.0
110617,0.0
110618,0.0
110619,0.0
110620,0.0
110621,0.0
110622,0.0
110623,0.0
110624,0.0
110625,0.0
110626,0.0
110627,1.0
110628,0.0
110629,0.0
110630,0.0
110631,0.0
110632,0.0
110633,1.0
110634,0.0
110635,1.0
110636,0.0
110637,0.0
110638,0.0
110639,0.0
110640,0.0
110641,0.0
110642,0.0
110643,0.0
110644,0.0
110645,1.0
110646,0.0
110647,1.0
110648,0.0
110649,1.0
110650,1.0
110651,0.0
110652,0.0
110653,1.0
110654,1.0
110655,0.0
110656,1.0
110657,0.0
110658,0.0
110659,0.0
110660,0.0
110661,0.0
110662,0.0
110663,0.0
110664,1.0
110665,0.0
110666,0.0
110667,0.0
110668,0.0
110669,0.0
110670,1.0
110671,0.0
110672,1.0
110673,0.0
110674,0.0
110675,0.0
110676,0.0
110677,1.0
110678,0.0
110679,0.0
110680,1.0
110681,0.0
110682,1.0
110683,1.0
110684,1.0
110685,1.0
110686,0.0
110687,0.0
110688,1.0
110689,0.0
110690,0.0
110691,0.0
110692,1.0
110693,0.0
110694,0.0
110695,1.0
110696,1.0
110697,0.0
110698,0.0
110699,0.0
110700,0.0
110701,1.0
110702,0.0
110703,0.0
110704,1.0
110705,0.0
110706,0.0
110707,0.0
110708,1.0
110709,0.0
110710,1.0
110711,0.0
110712,0.0
110713,0.0
110714,0.0
110715,0.0
110716,0.0
110717,1.0
110718,0.0
110719,0.0
110720,0.0
110721,1.0
110722,0.0
110723,0.0
110724,0.0
110725,0.0
110726,0.0
110727,0.0
110728,0.0
110729,0.0
110730,0.0
110731,0.0
110732,0.0
110733,0.0
110734,0.0
110735,0.0
110736,0.0
110737,1.0
110738,1.0
110739,0.0
110740,0.0
110741,1.0
110742,0.0
110743,0.0
110744,0.0
110745,1.0
110746,1.0
110747,0.0
110748,0.0
110749,0.0
110750,0.0
110751,0.0
110752,0.0
110753,0.0
110754,0.0
110755,0.0
110756,1.0
110757,0.0
110758,0.0
110759,0.0
110760,0.0
110761,0.0
110762,1.0
110763,0.0
110764,0.0
110765,0.0
110766,0.0
110767,0.0
110768,0.0
110769,0.0
110770,0.0
110771,0.0
110772,0.0
110773,0.0
110774,0.0
110775,0.0
110776,1.0
110777,0.0
110778,1.0
110779,1.0
110780,0.0
110781,1.0
110782,0.0
110783,0.0
110784,0.0
110785,0.0
110786,1.0
110787,0.0
110788,0.0
110789,0.0
110790,0.0
110791,0.0
110792,0.0
110793,0.0
110794,0.0
110795,1.0
110796,0.0
110797,0.0
110798,0.0
110799,0.0
110800,0.0
110801,0.0
110802,0.0
110803,1.0
110804,0.0
110805,0.0
110806,1.0
110807,0.0
110808,0.0
110809,0.0
110810,1.0
110811,1.0
110812,0.0
110813,1.0
110814,0.0
110815,0.0
110816,1.0
110817,1.0
110818,0.0
110819,0.0
110820,0.0
110821,0.0
110822,0.0
110823,0.0
110824,1.0
110825,0.0
110826,0.0
110827,1.0
110828,0.0
110829,0.0
110830,0.0
110831,0.0
110832,0.0
110833,0.0
110834,0.0
110835,0.0
110836,1.0
110837,0.0
110838,1.0
110839,1.0
110840,0.0
110841,0.0
110842,0.0
110843,0.0
110844,0.0
110845,0.0
110846,1.0
110847,0.0
110848,0.0
110849,0.0
110850,0.0
110851,0.0
110852,1.0
110853,0.0
110854,0.0
110855,0.0
110856,0.0
110857,0.0
110858,0.0
110859,0.0
110860,0.0
110861,0.0
110862,0.0
110863,0.0
110864,0.0
110865,0.0
110866,0.0
110867,0.0
110868,0.0
110869,1.0
110870,1.0
110871,0.0
110872,0.0
110873,0.0
110874,0.0
110875,1.0
110876,0.0
110877,0.0
110878,1.0
110879,0.0
110880,0.0
110881,0.0
110882,0.0
110883,0.0
110884,0.0
110885,0.0
110886,0.0
110887,0.0
110888,1.0
110889,0.0
110890,0.0
110891,0.0
110892,0.0
110893,1.0
110894,0.0
110895,0.0
110896,0.0
110897,0.0
110898,1.0
110899,0.0
110900,0.0
110901,1.0
110902,0.0
110903,0.0
110904,0.0
110905,1.0
110906,1.0
110907,1.0
110908,0.0
110909,1.0
110910,1.0
110911,0.0
110912,0.0
110913,1.0
110914,0.0
110915,0.0
110916,0.0
110917,1.0
110918,0.0
110919,0.0
110920,1.0
110921,0.0
110922,0.0
110923,0.0
110924,0.0
110925,0.0
110926,1.0
110927,1.0
110928,0.0
110929,0.0
110930,0.0
110931,0.0
110932,1.0
110933,0.0
110934,0.0
110935,0.0
110936,0.0
110937,1.0
110938,0.0
110939,0.0
110940,0.0
110941,1.0
110942,0.0
110943,0.0
110944,0.0
110945,0.0
110946,0.0
110947,0.0
110948,0.0
110949,0.0
110950,1.0
110951,0.0
110952,0.0
110953,0.0
110954,0.0
110955,0.0
110956,1.0
110957,0.0
110958,0.0
110959,0.0
110960,0.0
110961,0.0
110962,0.0
110963,0.0
110964,0.0
110965,0.0
110966,0.0
110967,0.0
110968,1.0
110969,0.0
110970,0.0
110971,0.0
110972,1.0
110973,0.0
110974,0.0
110975,1.0
110976,0.0
110977,0.0
110978,0.0
110979,0.0
110980,0.0
110981,0.0
110982,0.0
110983,1.0
110984,0.0
110985,0.0
110986,0.0
110987,0.0
110988,1.0
110989,0.0
110990,0.0
110991,0.0
110992,0.0
110993,0.0
110994,0.0
110995,0.0
110996,1.0
110997,0.0
110998,0.0
110999,1.0
111000,0.0
111001,0.0
111002,0.0
111003,1.0
111004,1.0
111005,0.0
111006,0.0
111007,0.0
111008,0.0
111009,0.0
111010,0.0
111011,1.0
111012,0.0
111013,0.0
111014,0.0
111015,0.0
111016,1.0
111017,0.0
111018,1.0
111019,0.0
111020,0.0
111021,0.0
111022,0.0
111023,0.0
111024,0.0
111025,0.0
111026,0.0
111027,1.0
111028,0.0
111029,0.0
111030,0.0
111031,1.0
111032,0.0
111033,0.0
111034,0.0
111035,0.0
111036,0.0
111037,0.0
111038,0.0
111039,0.0
111040,1.0
111041,0.0
111042,1.0
111043,0.0
111044,0.0
111045,0.0
111046,0.0
111047,1.0
111048,0.0
111049,1.0
111050,0.0
111051,0.0
111052,0.0
111053,0.0
111054,0.0
111055,1.0
111056,0.0
111057,1.0
111058,0.0
111059,0.0
111060,0.0
111061,1.0
111062,0.0
111063,0.0
111064,0.0
111065,0.0
111066,0.0
111067,0.0
111068,0.0
111069,1.0
111070,0.0
111071,0.0
111072,0.0
111073,0.0
111074,0.0
111075,1.0
111076,0.0
111077,0.0
111078,1.0
111079,0.0
111080,0.0
111081,1.0
111082,0.0
111083,0.0
111084,0.0
111085,1.0
111086,0.0
111087,0.0
111088,0.0
111089,0.0
111090,0.0
111091,0.0
111092,0.0
111093,0.0
111094,0.0
111095,0.0
111096,0.0
111097,0.0
111098,0.0
111099,0.0
111100,0.0
111101,0.0
111102,0.0
111103,0.0
111104,1.0
111105,0.0
111106,0.0
111107,0.0
111108,0.0
111109,1.0
111110,0.0
111111,1.0
111112,1.0
111113,0.0
111114,0.0
111115,0.0
111116,1.0
111117,0.0
111118,0.0
111119,0.0
111120,0.0
111121,0.0
111122,0.0
111123,0.0
111124,1.0
111125,0.0
111126,0.0
111127,0.0
111128,1.0
111129,0.0
111130,0.0
111131,0.0
111132,0.0
111133,1.0
111134,0.0
111135,0.0
111136,0.0
111137,1.0
111138,0.0
111139,0.0
111140,0.0
111141,0.0
111142,0.0
111143,0.0
111144,0.0
111145,0.0
111146,0.0
111147,0.0
111148,0.0
111149,0.0
111150,0.0
111151,0.0
111152,0.0
111153,0.0
111154,0.0
111155,0.0
111156,0.0
111157,0.0
111158,0.0
111159,0.0
111160,0.0
111161,0.0
111162,0.0
111163,0.0
111164,0.0
111165,1.0
111166,1.0
111167,0.0
111168,0.0
111169,0.0
111170,1.0
111171,1.0
111172,0.0
111173,0.0
111174,0.0
111175,0.0
111176,0.0
111177,0.0
111178,0.0
111179,0.0
111180,0.0
111181,0.0
111182,0.0
111183,0.0
111184,1.0
111185,1.0
111186,0.0
111187,1.0
111188,1.0
111189,0.0
111190,1.0
111191,0.0
111192,0.0
111193,0.0
111194,1.0
111195,1.0
111196,1.0
111197,0.0
111198,0.0
111199,0.0
111200,0.0
111201,0.0
111202,1.0
111203,0.0
111204,0.0
111205,0.0
111206,0.0
111207,0.0
111208,1.0
111209,0.0
111210,0.0
111211,1.0
111212,0.0
111213,1.0
111214,0.0
111215,1.0
111216,0.0
111217,0.0
111218,1.0
111219,0.0
111220,1.0
111221,1.0
111222,1.0
111223,1.0
111224,0.0
111225,0.0
111226,0.0
111227,1.0
111228,0.0
111229,0.0
111230,1.0
111231,0.0
111232,0.0
111233,0.0
111234,0.0
111235,0.0
111236,1.0
111237,0.0
111238,0.0
111239,0.0
111240,0.0
111241,1.0
111242,0.0
111243,0.0
111244,0.0
111245,0.0
111246,0.0
111247,0.0
111248,0.0
111249,0.0
111250,0.0
111251,0.0
111252,0.0
111253,0.0
111254,0.0
111255,0.0
111256,0.0
111257,0.0
111258,0.0
111259,0.0
111260,0.0
111261,0.0
111262,0.0
111263,1.0
111264,0.0
111265,1.0
111266,0.0
111267,1.0
111268,1.0
111269,0.0
111270,0.0
111271,1.0
111272,1.0
111273,1.0
111274,0.0
111275,0.0
111276,0.0
111277,0.0
111278,0.0
111279,0.0
111280,0.0
111281,0.0
111282,0.0
111283,0.0
111284,0.0
111285,1.0
111286,0.0
111287,0.0
111288,1.0
111289,0.0
111290,0.0
111291,0.0
111292,0.0
111293,0.0
111294,0.0
111295,0.0
111296,1.0
111297,0.0
111298,0.0
111299,0.0
111300,0.0
111301,0.0
111302,0.0
111303,0.0
111304,0.0
111305,0.0
111306,0.0
111307,0.0
111308,0.0
111309,0.0
111310,1.0
111311,1.0
111312,0.0
111313,0.0
111314,1.0
111315,0.0
111316,0.0
111317,0.0
111318,0.0
111319,0.0
111320,0.0
111321,0.0
111322,0.0
111323,0.0
111324,1.0
111325,0.0
111326,0.0
111327,0.0
111328,0.0
111329,0.0
111330,0.0
111331,0.0
111332,0.0
111333,0.0
111334,0.0
111335,0.0
111336,0.0
111337,0.0
111338,0.0
111339,0.0
111340,0.0
111341,0.0
111342,0.0
111343,1.0
111344,0.0
111345,0.0
111346,0.0
111347,0.0
111348,0.0
111349,0.0
111350,0.0
111351,1.0
111352,0.0
111353,1.0
111354,1.0
111355,1.0
111356,1.0
111357,0.0
111358,0.0
111359,1.0
111360,0.0
111361,0.0
111362,1.0
111363,0.0
111364,0.0
111365,0.0
111366,0.0
111367,0.0
111368,1.0
111369,0.0
111370,0.0
111371,1.0
111372,0.0
111373,1.0
111374,0.0
111375,0.0
111376,0.0
111377,0.0
111378,0.0
111379,0.0
111380,0.0
111381,0.0
111382,1.0
111383,0.0
111384,0.0
111385,0.0
111386,0.0
111387,0.0
111388,1.0
111389,0.0
111390,0.0
111391,0.0
111392,0.0
111393,1.0
111394,1.0
111395,1.0
111396,0.0
111397,0.0
111398,0.0
111399,0.0
111400,0.0
111401,0.0
111402,1.0
111403,0.0
111404,0.0
111405,0.0
111406,1.0
111407,0.0
111408,0.0
111409,0.0
111410,0.0
111411,0.0
111412,0.0
111413,0.0
111414,0.0
111415,0.0
111416,0.0
111417,0.0
111418,0.0
111419,0.0
111420,1.0
111421,0.0
111422,0.0
111423,1.0
111424,0.0
111425,0.0
111426,0.0
111427,1.0
111428,0.0
111429,0.0
111430,0.0
111431,0.0
111432,0.0
111433,0.0
111434,0.0
111435,0.0
111436,0.0
111437,0.0
111438,1.0
111439,0.0
111440,0.0
111441,0.0
111442,0.0
111443,0.0
111444,0.0
111445,0.0
111446,0.0
111447,0.0
111448,0.0
111449,0.0
111450,1.0
111451,1.0
111452,0.0
111453,0.0
111454,0.0
111455,0.0
111456,0.0
111457,0.0
111458,0.0
111459,0.0
111460,0.0
111461,0.0
111462,0.0
111463,0.0
111464,1.0
111465,0.0
111466,0.0
111467,0.0
111468,0.0
111469,0.0
111470,0.0
111471,0.0
111472,0.0
111473,0.0
111474,0.0
111475,0.0
111476,0.0
111477,0.0
111478,0.0
111479,0.0
111480,1.0
111481,0.0
111482,0.0
111483,0.0
111484,1.0
